Run,Library Name,Virus,HPI,ENSG00000251705,ENSG00000198938,ENSG00000198712,ENSG00000081051,ENSG00000198804,ENSG00000163631,ENSG00000177954,ENSG00000228253,ENSG00000133316,ENSG00000158874,ENSG00000197943,ENSG00000156508,ENSG00000087086,ENSG00000212907,ENSG00000198840,ENSG00000249072,ENSG00000091513,ENSG00000171564,ENSG00000198899,ENSG00000120885,ENSG00000196262,ENSG00000270276,ENSG00000229117,ENSG00000288859,ENSG00000115414,ENSG00000075624,ENSG00000111640,ENSG00000106927,ENSG00000197756,ENSG00000112306,ENSG00000174444,ENSG00000130208,ENSG00000109971,ENSG00000197249,ENSG00000089009,ENSG00000197061,ENSG00000273542,ENSG00000203811,ENSG00000291931,ENSG00000105372,ENSG00000278705,ENSG00000167996,ENSG00000144649,ENSG00000156482,ENSG00000181163,ENSG00000276966,ENSG00000225840,ENSG00000135486,ENSG00000198886,ENSG00000130203,ENSG00000123416,ENSG00000156976,ENSG00000089157,ENSG00000171858,ENSG00000168028,ENSG00000177600,ENSG00000175899,ENSG00000176155,ENSG00000197903,ENSG00000142937,ENSG00000286522,ENSG00000161011,ENSG00000166598,ENSG00000278229,ENSG00000136942,ENSG00000144713,ENSG00000197958,ENSG00000171560,ENSG00000134294,ENSG00000223367,ENSG00000291544,ENSG00000142534,ENSG00000167658,ENSG00000145592,ENSG00000227097,ENSG00000149273,ENSG00000150394,ENSG00000283777,ENSG00000198918,ENSG00000203814,ENSG00000169045,ENSG00000169020,ENSG00000227794,ENSG00000174748,ENSG00000147604,ENSG00000167526,ENSG00000184260,ENSG00000122026,ENSG00000034510,ENSG00000181019,ENSG00000065978,ENSG00000197746,ENSG00000084207,ENSG00000008988,ENSG00000135404,ENSG00000138326,ENSG00000170421,ENSG00000287080,ENSG00000069869,ENSG00000092841
SRR27926963,H5N1BPL2,Mock,,6267.713902,4976.005862,3331.311624,14819.76307,3258.326876,13973.498004,5051.799726,3959.328761,3726.734778,11489.378127,1243.905195,8675.013345000001,4765.170022,1384.555565,2433.332221,238.398684,5073.030118,2848.936946,1055.396388,1978.514715,4490.434902,5983.666624,5409.71042,4057.853696,1432.2215720000002,3578.58195,3364.8217090000003,1867.292767,3423.1945,2696.077283,3577.911087,2607.057058,1398.842733,1296.546237,2741.142198,1575.818347,2565.015322,4027.82311,2283.5237460000003,2275.770119,1905.923604,2015.064202,245.957274,1475.494965,2256.696257,2086.913159,25.618106,3390.352703,275.185827,1283.576012,2091.53351,420.691043,2402.938487,2101.086271,1571.771057,1777.091162,1497.278369,114.718373,2393.458144,1568.8440910000002,2899.541397,750.094778,835.1886969999999,1496.636676,1769.770501,1904.630853,1235.87806,1269.325694,533.097333,1832.822453,1162.924495,1864.30598,2276.062678,2167.38396,1993.550781,1888.957926,175.575688,1034.8425,1476.002517,1728.231442,1331.554143,1390.230469,1525.980223,1866.880688,1587.0871189999998,2027.379544,914.741371,1361.331719,1808.188224,1175.714024,834.822302,619.139575,1258.274223,1660.681193,717.964569,1438.362339,1286.639946,1934.450944,252.24841,1704.551445
SRR27926964,H5N1BPL1,Mock,,7450.802768,7972.801567,5054.86026,15728.626898,4422.958731,15338.094155,6033.156291,5906.283075,4682.395689,17092.504504,1674.2145120000002,7884.916031,5763.07245,1794.128116,3615.241692,484.386154,5473.719856000001,2953.5940450000003,1629.304339,2236.670272,5041.11028,5651.546799000001,6445.116562,3699.793847,1470.92133,3243.524121,3517.746484,2010.122775,3641.664094,2713.936247,3404.966633,3045.191718,1874.39227,1440.2535060000002,3150.356947,1829.117436,2459.807077,3432.595862,2380.4944290000003,2464.757314,1883.306956,2036.293867,254.503085,1666.670891,2174.359897,2107.507002,22.429303,3149.493117,377.357084,1274.43759,2147.061321,391.768391,2457.762645,2219.143747,1543.451688,1848.452063,1447.419778,104.633847,2483.399812,1743.5372770000004,2762.270598,644.365732,816.936831,1908.9131,2180.629502,2330.5836360000003,1458.123616,1242.9173830000002,570.553028,1997.69396,1165.538713,2194.475525,1798.046727,2447.826551,2318.084376,2205.269522,180.072711,999.742471,1615.478001,1945.654109,965.695939,1676.6538570000002,1671.781738,1967.229528,1737.485174,2047.913857,1038.045293,1591.351532,2286.494494,1186.090413,900.742274,606.746978,1367.7519530000002,1837.190832,954.879474,1798.032652,1264.628654,1925.608248,309.284994,1929.338295
SRR27926969,H5N1242,H5N1,24.0,11120.654671,12614.745179,12975.244701,10287.952789,15909.396116,15391.62139,7866.863093999999,7607.954335,2298.055432,13188.627954,4215.33818,12038.169901,10982.058085,7592.552052,4051.60814,3874.298078,3020.173947,2221.68185,3536.692228,2820.245424,4572.229116,2128.424841,7044.2397980000005,4321.25843,1044.004454,4275.885314,5945.252223,2202.980828,6023.017386,5487.978177,4182.26269,2931.524865,565.129334,1972.850382,3677.280529,1506.190799,2001.833992,2749.972369,3987.682756,4301.669894,987.065944,1687.398203,606.772693,3416.205491,2360.733323,550.813694,81.252442,3538.429303,1971.843673,2055.5603920000003,3096.882965,420.386402,3239.27851,3510.352926,2763.804425,3488.122224,1016.433049,351.41847700000005,2069.270654,3130.479633,2214.573401,516.19155,540.939702,2769.671072,2538.281372,3095.769635,2351.312485,382.893579,497.733106,3441.651505,320.507408,3580.221687,1960.863794,3772.613317,2479.650492,2315.108691,168.964087,600.934929,3060.156979,342.29992,323.65265,1436.6835660000002,2334.708624,2522.541103,2430.244116,2613.6861040000003,320.814526,2318.16497,1872.841145,1267.848594,901.472088,546.466328,2151.736871,2294.872612,737.982767,2421.226222,1651.737457,798.641752,1132.290965,1336.313164
SRR27926970,H5N1241,H5N1,24.0,19392.872787,22146.521793,25113.382521,10439.643202,24504.969219,15969.439042,9454.305695,19758.355389,9709.478565,20025.927131,5930.237322999999,9652.769119,11851.116242,13146.576706,8294.554925,8865.8985,2373.518016,2124.277248,7598.698003,2448.931706,4901.439393,1873.021665,8688.826249,3224.305284,688.7747830000001,3438.070646,5505.827389,2084.146726,6165.081759000001,5504.198028000001,4125.682189,3667.65334,373.477927,1840.79141,4037.26049,1183.713403,1648.719901,1995.675238,4246.381737,4655.02012,720.99683,1934.334866,399.88964,3480.95784,2392.444175,435.356396,75.96832,3527.8861810000003,3563.748717,1951.041629,2749.572457,313.610721,3081.38971,3798.584292,2459.720768,3551.0039780000006,792.919137,599.4056899999999,1870.923094,3056.139352,1591.59633,544.303454,461.350989,3456.157394,3016.897356,3735.81826,2796.645804,307.43226100000004,365.312359,3380.898077,160.320327,3980.506858,2221.12199,4427.244903999999,3534.586347,2647.284824,97.692297,616.137035,3057.065856,264.129022,310.24513,1781.544974,2916.268075,2701.131885,2585.2247610000004,2637.049766,295.206911,2461.110264,1842.078323,1203.065795,1054.796394,426.366642,1912.805422,2800.148144,767.057082,2885.7610010000003,1115.766209,707.294027,642.613234,990.310084
SRR27926971,H5N1121,H5N1,12.0,22578.221006,24030.445256,18556.442968,12364.112625,16915.302226,15798.896191,5700.377178,18151.158622,10575.234943,14270.075247,4625.7119760000005,8274.425506,9516.664227,7130.211178,9515.0127,3937.491138,2816.037578,2949.898395,5014.013575,2633.773225,4443.706671,2617.917097,6153.1137770000005,2762.318891,1136.30505,3504.337808,3790.774281,1841.943911,3858.595632,3088.416897,2955.759399,2319.992134,572.030293,1442.620446,2956.925489,1065.585569,1664.219876,2105.927524,2738.176693,2974.529772,743.268793,2444.100939,589.4389259999999,2395.706004,2325.545514,829.054118,61.773292,2919.395575,1662.264805,1759.082718,2909.7447540000003,331.015438,2643.3919180000003,3017.638593,2170.094453,2463.05429,977.472627,558.029349,2084.98855,2686.809821,1723.793629,514.479449,804.7608270000001,2163.017737,2125.958259,2301.627671,1711.421363,514.300349,473.516133,2164.8702040000003,421.923227,2529.278597,1675.253869,2526.77771,2042.931722,1912.347034,186.783997,799.134494,1867.734425,375.375703,382.529797,1339.987535,1871.252642,2186.747759,1798.032862,1591.694341,356.937466,1750.112628,1772.46442,1084.138043,865.832142,518.700118,1559.5151159999998,1622.85641,847.574341,1914.564771,1393.78921,791.980207,1081.428301,1363.929208
SRR27926972,EBOV241,EBOV,24.0,3451.516554,7065.376252,4896.735696,10695.32009,4111.355576,7004.530524,6310.855216000001,4888.967239,2675.405575,7245.058137,1861.426017,7990.095592,4054.280254,1700.51196,3298.691682,481.336726,3217.370986,3924.794668,1554.760705,1328.521185,3701.099598,4852.470448,4303.638461,5351.298676,1574.756473,3593.160444,1866.569876,1767.3952829999998,3401.656974,2264.9051520000003,3521.457762,1822.985074,2922.964189,635.4582369999999,2699.876792,4301.630981,3950.848225,1772.540698,2404.655773,2090.7001410000003,3804.99194,994.113956,267.338381,1528.509141,1740.953129,2020.084779,33.182519,1470.0914,367.304241,1025.6250599999998,1036.332631,579.594801,2280.90234,1894.874236,1356.882512,1498.555084,1332.180103,131.47382399999998,3228.913799,1410.584465,3227.372216,2905.158965,658.012088,1490.1838349999998,1526.3558930000002,1781.778556,1149.157125,555.08704,1523.956399,1695.987746,599.482394,1976.948061,4061.599498,2332.320531,1503.842915,1714.7120530000002,197.639436,950.524733,1597.781235,872.243313,1773.842873,1286.301303,989.637948,1729.007041,1518.555916,1379.450826,1496.368149,1323.701032,1224.586612,414.961926,548.2251980000001,548.803145,920.824428,1527.7403310000002,734.597749,1427.106243,1860.452014,2013.120674,382.290604,1623.548602
SRR27926973,H1N1BPL2,Mock,,15089.447133,5381.376393,3561.212985,14659.977567999998,3451.564868,13532.720604,4978.007669,4055.478313,3612.03331,11021.25939,1302.260728,8299.743344999999,4649.007601,1508.255295,2432.850013,478.914851,4798.880688,2815.49193,1081.713342,1773.766222,4454.813613,6758.305806,5248.554615,4226.867757,1457.924707,3588.415554,3219.3281730000003,1839.108592,3509.022033,2827.97245,3413.524757,2478.957826,1438.782829,1168.273274,2749.100296,1613.735736,2898.971441,4240.691507,2190.070898,2294.088467,1916.73686,1385.952106,257.838151,1514.2445140000002,2171.80542,2024.96223,29.431667,3350.867244,283.033913,1145.142953,2006.145938,423.563234,2338.14269,2228.7412360000003,1559.533231,1889.625418,1439.301873,121.142867,2488.838564,1654.641101,3054.567475,718.276805,813.2630219999999,1490.34661,1806.477504,1936.152918,1229.897328,1271.9947080000002,516.304135,1913.722767,1410.229937,1917.926319,1878.28527,2283.072449,2095.919573,1831.861984,195.175964,1026.650355,1431.869508,1815.328619,1320.599833,1527.1386900000002,1399.453949,1767.257881,1599.4042880000002,1975.047539,965.700258,1416.088311,1780.403107,1142.760986,754.512248,651.435709,1282.0685179999998,1656.58635,568.441493,1418.062152,1350.035826,2065.295728,288.450981,1683.883471
SRR27926974,H5N1122,H5N1,12.0,11575.613854,19020.026251,14216.249582,14535.046039,13056.826171,13465.829772,6422.165617999999,14001.308458,10231.901169,12562.317176,4205.268069,10011.478252,7992.371835,5501.16215,7229.592356,1914.391037,3443.747127,3253.178525,4320.120566,2410.795161,4769.938807,3293.893418,6013.817005,4218.743587,1020.705729,4048.821375,4120.81762,2000.609345,4905.609422,4265.275352000001,3496.625738,2205.32928,812.3726310000001,1460.607523,3538.874354,1554.249184,2447.901671,3124.799998,3495.813649,3187.373427,1087.210814,2621.532906,505.887575,2441.150161,2666.3872770000003,1138.734374,46.411186,3442.344791,1357.456074,1885.176849,2724.9326,273.874789,2732.1541110000003,3206.035249,2079.218781,2701.557094,1084.99056,389.495579,2386.854314,2618.925855,2277.178427,577.9439980000001,910.277403,2232.333127,2112.911576,2324.126994,1750.106244,689.902543,388.195895,2509.930542,460.651026,2726.129512,1917.122622,3034.214008,2322.263822,1974.08844,183.435897,793.236272,2295.182571,582.8486439999999,435.493203,1496.302385,1482.088927,2297.818835,2127.157517,1848.576727,445.559828,1737.222932,1736.457446,1201.821102,879.742733,580.069654,1650.817457,2014.077233,698.2251180000001,2085.390833,1456.086304,1147.225205,1015.605399,1490.412231
SRR27926975,H1N1BPL1,Mock,,6598.37185,5213.098944,3079.101762,16863.155567,3466.010944,16394.541882,3352.750037,3739.549309,4992.209468999999,15103.456806,1400.539746,6870.595625,4551.308653,1230.7642,1767.007996,255.277064,5989.054548,2944.305229,885.997115,1545.415192,3977.578381,4018.285302,5418.863517,2261.872068,2343.779616,3391.50791,2804.617553,2051.33996,2729.926769,1634.9849230000002,3466.213572,2246.533054,1839.885,1345.843654,2666.104879,1242.934064,1560.281316,2379.513992,1885.071107,2432.11835,1524.670021,2027.964432,299.418814,1122.599537,1931.432728,1812.686461,28.407519,5542.219272,248.217661,1442.55634,1840.660668,442.433383,2242.884661,1780.883912,1353.532822,1523.235709,1530.918407,299.080606,1648.691143,1317.596213,2129.565143,1508.370175,979.547351,1079.648707,1315.506526,1385.6966659999998,1058.067074,1272.853573,625.188715,1587.737985,1168.31154,1466.262978,3265.453961,1525.168095,942.454291,1806.009056,293.91418500000003,1539.6992,886.116845,1143.458984,1421.488892,1087.812527,1796.382909,1673.807264,1109.55575,1920.80072,610.580333,1490.412067,2337.914254,1094.796075,667.131201,883.817267,1399.779652,1425.509354,1399.059624,1134.466666,1090.591585,1912.543999,381.682853,1288.412245
SRR27926979,H1N1242,H1N1,24.0,9004.131398,34409.409423,26726.397891,324.138834,28224.968693,281.226825,18494.201808,12797.324821,13420.595246,7082.773751,12691.766313,1240.24923,1930.459928,6209.23454,10232.42835,2372.55781,91.231415,212.518271,4657.327001,216.080022,321.812415,1440.387075,3001.968484,1101.517951,115.573542,666.054879,770.017954,55.6759,2462.204061,1858.456228,1150.055588,3443.53245,459.185321,35.417717,1241.028802,1495.507093,1461.353049,769.659821,972.69126,841.588131,784.21419,1235.578097,3105.230949,3062.07416,442.525513,2245.457297,232.88018,2306.204289,1844.545021,105.631404,430.064067,3836.132653,875.1329059999999,2323.648496,297.37172300000003,475.081241,33.319053000000004,2966.479728,659.396249,581.728979,957.689248,1509.9942580000002,189.174242,786.416267,432.809886,977.62416,1993.482921,33.407556,1460.76796,1781.448911,30.414634,1326.052496,1756.46782,1419.015291,0.0,592.737698,2351.126063,816.228913,1653.074698,262.629328,1221.152147,2103.333247,1493.4949540000002,795.968408,505.01163,434.691532,1084.357749,873.1518940000001,966.234384,150.101209,122.012585,79.540363,320.429462,581.88273,235.260544,773.015294,1011.710097,816.543209,1793.057842,425.574161
SRR27926980,H1N1241,H1N1,24.0,56055.275059,35648.429524,34052.260397,503.33575900000005,31121.418051,464.582926,18783.670151,23656.759054,22292.176427,10439.811744,13618.545341,1157.653503,1923.92814,9173.730792,12268.986433,13111.514754,132.85353,296.9172,8413.203202,189.316233,474.440134,1761.179428,2587.679235,1215.562393,103.499796,539.318488,830.260483,91.897628,2749.417337,1882.293844,816.445352,4792.371195,477.266914,79.695225,948.416809,1940.049364,1748.646079,806.790553,993.995974,831.53993,839.727964,1582.728087,2469.065627,2581.020563,420.153282,2358.757699,185.882658,2834.112279,3117.091499,117.604225,397.299932,2585.405292,702.111462,2168.860162,271.007123,538.549858,39.368554,2359.147471,732.876596,522.012578,907.658832,1553.495916,190.41992,876.318885,453.861193,806.9704,2237.199415,46.888357,1017.809251,1777.35214,24.392494,1437.851714,1049.9331,1660.567052,629.88548,521.175183,1650.509605,669.266715,1641.402366,289.14963,1053.851007,2047.026866,2791.033901,763.276722,523.759321,425.198022,848.588334,830.889139,1122.743861,205.656448,113.560364,95.304991,306.648366,661.822032,206.303286,872.43211,972.523946,817.343039,1566.2483269999998,492.380296
SRR27926981,H1N1122,H1N1,12.0,16160.296141,24805.886693,14129.760551,467.76574,14117.874605,487.348818,19771.754009,11246.736385,10619.899677,18690.293338,7437.176111,1282.981431,3273.373958,5217.07267,8035.347542,2393.423918,102.108536,1123.245564,3939.150306,302.738737,970.720398,6213.499191,5103.350095,3993.958501,174.062151,1068.101903,1699.486409,102.530509,4594.217122000001,3754.296838,1013.470124,5560.661393,970.69868,164.511251,1222.320823,3624.600464,4819.630654,2359.271683,2396.340802,1969.3473770000005,2699.985886,2926.1986,2382.1476,3484.850601,722.376224,3783.980279,591.834216,2243.446671,1170.759854,135.71196300000005,570.429839,1958.854041,523.395973,3655.02902,486.238261,982.51174,63.487667,1863.775343,2381.140584,757.801883,3782.463053,1987.658697,203.424399,1429.514911,931.085828,1013.829256,2914.435827,54.368869,1179.489685,3039.6045440000003,61.766441,2781.34283,758.648061,2664.205449,1485.338723,565.862137,1735.299884,506.070402,2594.639671,905.58237,1142.631691,3084.7339150000003,2124.428907,1444.340838,981.700713,861.387169,2467.312704,1169.766767,2312.518754,549.92286,290.41092,76.652353,477.743052,1307.521617,318.346875,1664.232862,784.152043,2027.735197,1472.604324,1053.821763
SRR27926983,SFSVBPL2,Mock,,2216.851099,6908.824435,3878.452431,21944.792163,3941.766108,22795.311662,5509.184584,3916.178247,1292.381985,20626.537737,1631.080008,7566.638311,5458.462063,1543.030623,3441.658672,209.587495,6178.705396,5212.235489,1112.135373,3130.330705,4713.230921,4070.784602,6522.496229,2692.20409,1611.268829,2981.12501,2805.779231,2485.279266,3921.578997,2476.652364,3036.89625,2705.858074,2300.9382,2168.392201,2575.722998,1423.354378,1693.185003,2426.647707,2089.667153,2186.478022,1337.180169,1886.395358,268.086862,1548.829444,2342.188233,1520.874184,26.809497,2722.596693,305.299797,1631.461414,1845.187002,585.262763,2089.579253,2365.04394,1482.035356,1666.376713,2031.718441,155.171039,2007.391515,1571.068623,1949.508561,623.38984,1381.910316,1591.713174,1947.070418,2093.68701,1352.712107,1766.126509,880.668215,1773.2875399999998,1639.124594,2009.330617,1760.577393,2453.3955040000005,1531.964047,2055.1066,163.579611,1536.469542,1769.6391870000002,1440.107219,1320.647924,1644.658307,1567.687473,1714.6868100000002,1665.773673,1744.191535,711.309146,1480.011211,2185.308959,1077.983275,861.90297,800.453583,1222.409973,1692.26752,930.159451,1743.559512,1293.557652,1280.342297,311.594129,1618.901978
SRR27926984,SFSVBPL1,Mock,,3203.435063,9412.16915,4938.661391,19830.978754,5513.425593,20832.305661,6114.174033,6223.104194,2562.84432,20655.306918,1770.288953,7068.068489,5109.886618,1829.550383,4005.040608,463.70626,5871.573303,5118.603419,1582.988478,3207.310108,4920.815864,3505.001568,6306.174222,2399.080257,1561.514706,2915.313743,2914.4969730000003,2508.369763,3312.979256,2402.70984,2992.63919,3175.691495,1955.207694,2377.242593,2821.766579,1415.959969,1563.895533,2201.16295,2057.28457,2081.326442,1136.347156,1894.087195,271.251322,1623.863176,2292.942879,1417.125823,29.354078,3032.503924,403.809025,1676.039642,1853.93916,470.123442,2154.613265,1959.092626,1426.791858,1646.529231,2171.507039,137.04139500000002,1915.087782,1528.1808660000002,1849.271039,672.887726,1354.9966880000002,1694.278328,2029.382835,2043.416468,1272.600643,1941.852128,852.518033,1732.162097,1346.399599,2051.106562,1813.735463,2283.141637,1974.867832,2145.303849,182.850916,1565.029722,1678.808806,1330.149432,1333.561387,1669.075733,1643.303133,1738.418046,1612.435838,1665.26229,637.169067,1442.9245959999998,2378.899853,1062.527403,858.816494,794.959342,1327.627286,1707.242312,1021.626514,1692.499221,1167.882009,1211.190409,299.30843600000003,1718.091012
SRR27926988,SFSV242,SFSV,24.0,5038.033916,9101.892901,6106.973978,4700.481085,5773.148147,9299.11837,5069.032461,4615.589445,3388.8994230000003,6166.606938,3675.639253,3338.617592,3234.048869,2429.103124,4238.843951,1148.21174,1437.46574,2213.654568,1580.436262,1219.337257,1665.216933,5918.302818,5861.0151,5285.220459,1301.221277,1206.973907,1044.440766,842.925839,2430.676926,1956.281559,2078.221355,1142.910962,965.454256,611.632288,1174.704797,1499.638639,1810.126652,2260.716028,1459.500718,1468.478118,2920.268916,669.063508,800.642769,1199.90471,1330.59499,1536.891849,48.191689,1772.059877,537.153115,627.39798,661.8011779999999,888.163806,1700.826949,1395.952355,1612.565367,1005.072933,1203.403242,272.631323,1400.548835,1122.546964,1781.179997,630.6467580000001,666.042189,1223.955494,966.884398,1370.275492,1082.969569,862.2300349999999,1087.76843,1127.314152,535.7534880000001,1315.481314,2282.512146,1845.094213,919.303398,1236.174842,430.558795,842.727833,1036.932246,1341.559835,1570.540303,974.500607,889.823651,1327.215976,813.106183,1536.432381,1610.76771,1313.871032,983.096202,367.127385,1232.216048,280.08941300000004,442.1566360000001,1563.622937,561.975599,797.639316,463.420264,1428.001944,782.259842,940.633301
SRR27926989,SFSV241,SFSV,24.0,4851.528284,12958.800459,8346.236721,3200.7955,7818.350108,7110.422877000001,5518.160485,8571.957973,2093.363574,4317.518264,3460.674299,2499.125124,2766.830254,2686.822507,5672.818626,1159.916248,972.614248,1847.283299,2448.127606,1055.094883,1409.83395,4608.637553,5828.441183,4441.321239,1124.213693,1052.501619,912.422518,693.2032919999999,1910.055017,1736.104041,1843.410605,1069.295229,817.730777,448.439622,1160.7752,1256.031077,1376.543826,1586.306017,1425.4878700000002,1240.510927,2353.609676,639.436566,720.109944,1145.476447,1246.702509,1426.100834,50.178406,2063.685342,662.922619,464.212764,571.34401,908.577896,1482.931322,1022.775318,1426.844836,891.987899,1108.472282,345.443142,1310.240036,1042.949119,1306.62539,741.209993,605.279913,1367.415762,945.711696,1315.214265,996.440131,777.397075,1082.49902,1040.137708,316.851696,1229.360994,2240.896435,1731.052679,1092.754443,1233.794284,361.695759,835.785979,829.613583,1176.226574,1998.982732,999.443464,958.222166,1235.372033,767.1328470000001,1386.958709,1293.237869,1271.262507,911.80708,289.94234900000004,1160.388337,220.970144,380.992122,1525.892237,571.963716,717.191302,371.188776,1244.318456,718.294858,903.079163
SRR27926991,SFSV122,SFSV,12.0,5924.490457,8539.601416,5011.120333,11372.645741,5047.253664,16730.361356,6125.025712000001,6748.546515,1530.673504,10090.611179,1998.250195,5427.062604,6002.944253,2076.818678,4664.989212,345.289953,3362.027839,4498.385167,1701.631744,2244.947512,3173.121151,4174.858840999999,6698.630426000001,3612.660967,1657.144533,2501.919465,2251.470902,1854.337364,3146.306121,2532.509558,2503.640095,2604.880122,1943.523601,1645.524292,1992.356504,1232.379823,1608.492012,2054.742436,2438.0371090000003,1976.659829,1749.436949,1154.191941,374.310988,1477.008181,2103.72712,1204.615723,32.224078,2330.811501,436.065064,1391.156951,1407.747367,707.47023,2272.525625,2103.937903,1744.123251,1683.974262,1551.237706,188.92267,1670.927471,1480.050726,1638.356982,703.095024,1165.654723,1532.115397,1514.124877,1799.6852299999998,1547.980442,1516.260769,1096.620955,1646.007884,854.3975350000001,1782.75538,2332.590963,2080.942914,1905.842402,1832.21061,208.392253,1516.9082,1469.158713,1417.264939,1259.4106900000002,1384.343089,1342.239004,1613.368462,1287.111889,1708.281778,879.247191,1358.03054,1760.76209,714.976394,1111.544942,545.88293,979.490674,1889.836947,731.750547,1284.704625,959.428774,1227.967151,337.729597,1365.739248
SRR27926992,H1N1121,H1N1,12.0,30846.875029,30408.796542,17936.559231,736.891581,16108.770703,901.621046,19054.735443,17178.73375,13839.003951,22427.278561,7719.428025,1362.707337,3192.459577,6478.161707,11607.175374,3325.008703,225.878318,923.318937,5244.629664,422.043297,1004.9243,4942.804833,4998.237059,3009.645747,236.179978,906.86507,1666.4861509999998,152.827155,4628.823603,3176.667369,1185.672799,5745.810579,797.319219,160.466778,925.19145,3337.304682,3807.598269,1800.034739,2219.892927,1959.257465,2068.180028,3379.175374,2347.198225,3395.662225,749.886607,3188.890403,134.219572,1938.58824,1359.728907,154.749105,505.231136,1989.797575,628.151373,3382.342444,434.124403,909.980168,65.44569200000001,1471.369743,1834.312276,705.798278,3102.880733,1279.47499,248.009279,1375.565065,910.664623,1061.41985,3029.3654920000004,82.800035,1237.9758339999998,2700.770851,44.452893,2589.6044,1023.533874,2449.566818,1195.239971,696.885352,1457.080759,491.192862,2662.583589,781.427729,1104.3398029999998,3283.0763170000005,2379.116826,1438.0116910000002,869.1706670000001,918.241827,2067.408978,1209.320194,2209.164392,504.903109,271.773996,91.183103,455.326829,1129.446406,365.499999,1596.449194,871.555353,1647.156347,1566.209172,939.502064
SRR27926993,EBOV122,EBOV,12.0,6070.229068,7277.422436,4622.865932,18034.573434,4206.959469,14325.827613,5995.705851,3487.699286,2174.204398,14951.258313,2013.935049,8835.181689000001,6612.995525,1483.44985,3436.472706,373.335075,3975.581536,3559.472374,1127.626823,2762.0543540000003,4657.478817,3772.989989,6245.619527000001,2735.927989,1676.338822,3695.541796,2882.2654610000004,2506.771021,3601.753247,2709.275406,3518.663237,2912.915858,1840.507159,1401.234137,2929.264022,1384.03348,1685.555447,1863.073786,2398.549144,2374.584383,1379.812569,2618.294465,276.768271,1658.799887,2290.702534,1249.487773,20.359279,3193.296093,308.164695,1645.967171,1764.603016,455.35568,2430.46561,2222.432612,1512.681195,1772.457691,1552.272081,140.758308,1777.588248,1686.93609,1815.116173,1476.870294,1038.812153,1697.794998,1884.576202,2130.760715,1607.406108,1036.617458,930.275492,1966.611994,1182.528397,2093.991626,2041.927136,2578.944426,1934.427838,2207.4389530000003,179.389819,1273.957207,1606.752036,1093.331635,1179.319155,1585.211918,1745.51352,1819.074286,1763.498197,1924.740116,759.560505,1464.160988,2357.263385,1324.097872,797.9731,793.021696,1458.033421,1718.666135,1157.8096329999998,1754.782597,1576.167779,1236.469924,330.857522,1869.452789
SRR27926994,EBOV121,EBOV,12.0,3674.041122,6225.714825,4122.556989,17688.017488999998,3828.625046,14048.961641,5818.094993,5324.049314,2687.90179,11871.022427,1568.301136,8194.861999,6400.811981,1257.7627,4297.045491,339.288217,4426.380361,4323.902925,1404.512905,2118.046088,4988.959068,5731.236721,5886.218672999999,4538.627684,1469.994796,4061.461833,3176.020723,2103.620806,3719.036944,2745.21958,3251.683821,2696.541653,2429.7333590000003,1363.6751000000002,2894.4192900000003,1757.782338,2818.229779,2711.72361,2478.6326670000003,2113.774942,2071.607317,1983.019223,244.995826,1574.872453,2384.268335,1464.466859,23.730473,2687.202258,265.761029,1177.727461,2167.142168,492.880999,2411.467242,2073.734949,1585.211672,1705.249686,1246.048995,122.645307,2729.83722,1648.9387,2821.468546,877.242054,1100.262849,1637.398677,1901.785452,1962.258943,1303.4330140000002,1222.101185,742.671516,1819.770214,1084.685811,2038.933335,1868.270319,2438.814174,1819.204869,1879.921388,161.102126,1217.942214,1595.204573,1450.6995969999998,1217.381811,1638.260327,1076.060603,1785.667864,1654.665321,1633.841384,1143.172039,1405.996063,1834.613309,1108.824953,850.468025,632.020308,1369.762524,1759.727789,673.5401899999999,1615.80677,1646.412954,1934.688675,296.126808,1806.098151
